"SAMPLE_ID","SSN","Cluster","Plot","Depth","Country","Site","Region","Latitude","Longitude","PlotCultMgd","pH","m3.Al","m3.B","m3.Ca","m3.Cu","m3.Fe","m3.K","m3.Mg","m3.Mn","m3.Na","m3.P","m3.S","m3.Zn","PSI","ExNa","ExCa","ExMg","ExK","ExBas","EC","ExAcidity","Nitrogen_total","Carbon_total","Nitrogen_acidified","Carbon_acidified","Clay","Silt","Sand","Al","As","Ba","Ca","Co","Cr","Cu","Fe","Hg","K","Mg","Mn","Mo","Na","Nb","Ni","P","Pb","Rb","S","Sb","Se","Si","Sr","Ti","U","V","Y","Zn","Zr","Albite","Calcite","Clinochlore","Diopside","Goethite","Hematite","Hornblende","Kaolinite","Maghemite","Microcline","Montmorillonite","Muscovite","Nacrite","Quartz","Tremolite","Vermiculite","Gibbsite","Halloysite","Magnetite","Orthoclase","Gypsum","Titanium.Oxide","Dolomite","Ilmenite","Anorthite","Epidote","Lepidocrocite","Fluorapatite","Palygorskite","Fayalite","Antigorite","Iron.Oxide","Topaz","Lithiophorite","Beidellite","Biotite","Sepiolite","Talc","Tridymite"
74357,"icr074357",4,1,"Subsoil","Botswana","Paje","South Africa",-21.7213,26.457,"",6.34,345,0.001,617,0.41,52.6,112,311,24.5,32.2,1.85,6.55,0.6,27.5,0.14,3.085,2.570247934,0.286445013,6.081692947,0.087,0.24,0.02411045,0.362802505,0.02580906,0.348599896,18.13,6.13,75.74,0.119,1.17,287.96,1065.63,5.89,24.85,21.38,6666.59,1093.76,6268.38,8568.71,61.74,0.92,1.806,6.07,10.59,0.034,1.72,11.23,165.62,7.37,1.44,1084968.17,10.64,63.35,1.77,30.13,9.8,0.002,174.47,5,0,0,0,0,0,0,1.1,0,16.5,0,0,0,77.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74376,"icr074376",5,1,"Topsoil","Botswana","Paje","South Africa",-21.7919,26.4815,"",8.6,624,1.01,8880,5.08,32.7,318,551,141,46.2,5.12,11.8,0.68,74.1,0.200869565,44.4,4.553719008,0.813299233,49.96788781,0.123,0.14,0.10458586,1.523800552,0.104122818,1.367558777,54.2,19.2,26.6,48238.35,2.06,348.12,32416.67,8.86,76.89,47.1,28335.76,1327.67,12349.31,0.8805,444.1,1.26,1.806,6.4,34.83,581.72,5.01,21.32,457.17,7.34,1.97,534451.84,41.47,1536.4,1.79,68.45,14.54,12.38,202.77,11.9,5.6,0,0,0,0,0,1,0,16.2,0,0,0,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74377,"icr074377",5,1,"Subsoil","Botswana","Paje","South Africa",-21.7919,26.4815,"",8.6,408,0.88,11000,4.99,25,148,590,105,45.7,4.13,14.4,0.7,93.2,0.198695652,55,4.876033058,0.378516624,60.45324533,0.146,0.24,0.109220721,2.242411971,0.101254083,1.284185469,62.81,15.12,22.07,49255.88,2.29,179.4,53369.15,8.99,77.57,51.17,28262.81,1305.99,11990.03,0.8805,401.51,0.99,1.806,6.13,36.61,947.94,5.78,24.13,554.59,6.5,2.09,460714.03,48.95,2080.76,1.81,57.61,12.69,1.37,185.55,10.8,15.8,0,0,0,0,0,0,0,14.9,0,2.8,0,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74396,"icr074396",6,1,"Topsoil","Botswana","Paje","South Africa",-21.7771,26.4829,"",7.84,463,0.25,2040,3.64,62.8,208,603,82.7,32.2,5.86,7.37,0.63,39.5,0.14,10.2,4.983471074,0.531969309,15.85544038,0.129,0.24,0.067986555,0.97231856,0.062952962,0.897045791,34.14,15.59,50.27,7506.06,1.61,238.96,7290.27,6.23,33.58,27.62,9460.75,1143.85,9585.68,6986.64,157.68,1.16,638.22,6.45,15.66,0.034,3.32,24.39,232.28,7.31,1.69,889850.66,29.69,542.66,1.86,31.84,8.88,0.002,225.69,7.3,0,0,0,0,0,0,1.3,0,18.1,0,0,0,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74397,"icr074397",6,1,"Subsoil","Botswana","Paje","South Africa",-21.7771,26.4829,"",7.24,589,0.1,1890,4.29,69.2,74.5,970,96.7,35.5,1.62,5.17,1.34,47.8,0.154347826,9.45,8.016528926,0.190537084,17.81141384,0.039,0.24,0.046005726,0.653300524,0.04661127,0.667606056,38.55,13.38,48.07,24307.81,1.49,322.61,5088.38,6.7,49.02,30.96,14204.03,1179.75,9485.24,6558.59,183.59,1.26,1.806,5.54,21.21,0.034,2.96,31.82,200.96,6.55,1.29,761126.02,27.03,523.23,1.94,34.2,9.26,2.77,222.22,9.7,0,0,0,0,0,0,1.4,0,20.6,0,0,0,68.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74413,"icr074413",7,1,"Topsoil","Botswana","Paje","South Africa",-21.7559,26.4813,"",7.9,501,0.65,7570,5.41,33.8,262,726,148,36.2,3.85,11.5,0.99,68,0.157391304,37.85,6,0.670076726,44.67746803,0.149,0.24,0.073296651,1.143996596,0.076114066,1.049908966,56.84,14.59,28.56,45408.23,2.07,363.49,21969.55,8.49,81.4,41,23935.74,1251.15,11648.9,66.26,269.96,1.12,1.806,7.13,30.77,311.56,5.02,32.23,286.12,6.72,2.02,532265.2,28.82,933.41,1.94,46.57,12.71,7.91,186.86,15.2,0,0,0,0,0,0,1.7,0,28.5,0,0,0,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74414,"icr074414",7,1,"Subsoil","Botswana","Paje","South Africa",-21.7559,26.4813,"",7.92,716,0.59,4170,5.25,53.1,454,681,137,27.1,5.33,10.8,1.67,61.1,0.117826087,20.85,5.628099174,1.16112532,27.75705058,0.108,0.14,0.093807373,1.270982921,0.092816561,1.1920048,82.85,5.65,11.49,45813.47,2.3,263.01,13079.57,7.74,65.47,39.94,21248.31,1257.83,12469.17,0.8805,280.63,0.9,1.806,5.23,30.46,30.36,5.8,31.73,271.78,6.33,1.56,577052.43,23.51,1188.52,1.95,46.63,10.99,6.07,174.5,10.9,0,0,2.5,0,0,0,1.4,0,20.2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74433,"icr074433",8,1,"Topsoil","Botswana","Paje","South Africa",-21.7275,26.4797,"",8.15,346,0.23,1960,1.67,51,178,415,76.4,24.5,4.5,6.83,1.18,27.8,0.106521739,9.8,3.429752066,0.455242967,13.79151677,0.086,0.24,0.043870648,0.570400178,0.043751042,0.615145981,100,NA,NA,0.119,1.12,238.92,4903.15,6.06,41.55,21.89,7452.22,1175.91,8021.61,7432.87,143.78,1.06,1.806,5.33,12.81,0.034,1.53,16.9,213.55,6.56,1.6,1011950.34,22.89,358.33,1.82,29.76,7.63,0.002,185.43,9,2.3,0,0,0,0,0,1.6,0,20.1,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74434,"icr074434",8,1,"Subsoil","Botswana","Paje","South Africa",-21.7275,26.4797,"",8.49,281,0.37,4330,1.57,38.3,105,473,86.4,25.5,3.97,11.8,0.8,33.9,0.110869565,21.65,3.909090909,0.268542199,25.93850267,0.12,0.14,0.048511216,0.728538364,0.044061979,0.650917619,24.77,11.35,63.88,2117.76,1.82,333.91,11225.44,6.32,39.25,25.07,8582.93,1115.73,8234.11,6037.83,138.92,1.15,1.806,3.6,13.18,0.034,4.1,15.04,258.74,6.7,1.39,967211.31,29.11,0.111,1.78,35.63,9.07,0.002,176.95,8.7,4.1,0,0,0,0,0,0,0,26.1,0,0,0,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74454,"icr074454",9,2,"Topsoil","Botswana","Paje","South Africa",-21.7992,26.5087,"",7.39,656,0.41,2680,6.11,62,571,1010,82.7,24.6,4.08,7.48,0.96,58.3,0.106956522,13.4,8.347107438,1.460358056,23.31442202,0.064,0.14,0.098642357,1.440860093,0.103305805,1.573691607,54.3,14.21,31.48,31409.61,1.49,280.32,6835.32,7.54,60.83,37.48,17574.25,1196.45,12104.05,5563.69,185.67,1.03,1.806,6.15,26.85,0.034,3,33.64,260.73,7.83,1.54,705838.43,36.26,789.72,1.94,37.75,11.16,0.002,206.22,10.4,2.1,0,0,0,0,0,1.5,0,21.2,0,0,0,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74455,"icr074455",9,2,"Subsoil","Botswana","Paje","South Africa",-21.7992,26.5087,"",7.7,694,0.74,3510,6.65,52.3,455,1260,75.2,32.6,3.1,9.71,0.55,85.3,0.14173913,17.55,10.41322314,1.163682864,29.26864514,0.076,0.33,0.071524456,0.978538632,0.078206513,1.090610325,84.32,0.78,14.91,49453.16,2.37,343.94,10209.23,8.02,66.38,40.65,23550.13,1228.91,13899.93,3653.8,164.55,1.06,1.806,4.82,30.1,108.73,6.06,44.15,262.76,6.49,1.48,539040.99,37.7,930.4,2.05,47.87,8.76,3.3,176.26,14.8,2.7,0,0,0,0,0,1.7,0,26.8,0,0,0,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74470,"icr074470",10,1,"Topsoil","Botswana","Paje","South Africa",-21.7756,26.5008,"",7.89,376,0.75,1700,3.93,65.5,368,482,79,29.6,5.46,8.47,0.68,39.1,0.128695652,8.5,3.983471074,0.941176471,13.5533432,0.11,0.24,0.074789681,0.932350904,0.080748685,1.008619487,37.94,21.08,40.98,5629.06,1.42,211.16,4256.43,6.25,32.7,30.09,10143.2,1149.96,9684.84,3177.55,133.2,1.18,1719.57,7.03,13.64,0.034,2.82,22.67,137.78,7.46,2.53,835597.87,26.62,683.98,1.85,28.01,10.24,0.002,235.23,17,2,0,0,0,0,0,0,0,24.6,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
74471,"icr074471",10,1,"Subsoil","Botswana","Paje","South Africa",-21.7756,26.5008,"",7.87,230,0.93,4080,4.16,43.7,316,533,69.7,29.6,4.4,12.9,0.59,56.8,0.128695652,20.4,4.404958678,0.808184143,25.74183847,0.373,0.14,0.069957409,0.936305106,0.062655656,0.777124137,47.34,16.9,35.76,9741.28,0.91,188.45,11488.85,6.2,32.12,28.44,10173.81,1183.47,10000.13,0.8805,118.56,1.14,397.53,9.01,13.3,0.034,0.85,23.61,217.21,7.5,1.76,814665.53,36.58,733.47,1.83,31.07,9.28,0.002,217.83,7.2,3.1,0,0,0,0,0,0,0,26.7,0,0,0,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
74489,"icr074489",11,1,"Topsoil","Botswana","Paje","South Africa",-21.749,26.5039,"",7.73,499,0.26,2880,3.67,46.7,263,578,92,24,3.81,8.5,0.74,41,0.104347826,14.4,4.776859504,0.672634271,19.9538416,0.079,0.14,0.064369025,0.846343338,0.061274124,0.87522307,42.19,15.5,42.31,15139.31,1.27,331.09,7573.03,6.74,40.21,30.76,12165.81,1247.56,9961.55,7077.32,167.23,1.05,1.806,5.32,17.07,0.034,2.13,24.22,230.86,7.25,2.1,851055.31,23.09,350.33,1.87,37.94,11.47,2.3,200.78,7.6,1.6,0,0,0,0,0,1.5,0,18.6,0,0,0,70.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74490,"icr074490",11,1,"Subsoil","Botswana","Paje","South Africa",-21.749,26.5039,"",7.78,501,0.4,3150,4.21,57.1,201,584,131,32.8,4.79,8.99,6.3,38.2,0.142608696,15.75,4.826446281,0.514066496,21.23312147,0.093,0.14,0.068941437,0.913276047,0.063435573,0.880758613,39.33,16.39,44.28,21135.37,2.22,270.26,7777.72,6.57,51.15,28.82,12813.97,1172.04,10021.3,4284.94,162.22,1.16,1.806,6.14,16.56,0.034,5.52,24.62,236.92,6.45,1.46,820921.52,19.84,566.68,1.88,36.01,10.77,2.13,193.11,9.4,1.2,0,0,0,0,0,1.3,0,20.3,0,0,0,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74509,"icr074509",12,1,"Topsoil","Botswana","Paje","South Africa",-21.7232,26.4957,"",6.74,362,0.001,525,0.3,55.7,79.5,148,17.8,32.1,3.02,5.19,1.18,21.8,0.139565217,2.625,1.223140496,0.203324808,4.191030521,0.033,0.24,0.022481621,0.338113919,0.024219902,0.341041848,9.43,6.33,84.24,0.119,1.75,314.51,935.53,5.74,22.62,20.7,4215.46,1078.31,7705.84,9074.01,67.32,1.17,1.806,3.72,6.34,0.034,3.82,12.52,171.59,7.24,1.58,1228426.99,15.42,0.111,1.77,23.1,8.49,0.002,226.9,4.4,0,0,0,0,0,0,0.9,0,13.5,0,0,0,81.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74510,"icr074510",12,1,"Subsoil","Botswana","Paje","South Africa",-21.7232,26.4957,"",6.42,388,0.001,531,0.21,63.2,48.6,188,18.1,23.3,1.2,4.17,0.79,28.2,0.101304348,2.655,1.553719008,0.124296675,4.434320031,0.022,0.24,0.01759316,0.236946456,0.017597128,0.242632747,8.53,4.44,87.03,0.119,1.48,283.35,996.13,5.76,27.88,17.52,4945.05,1121.94,7574.99,8756.38,56.86,0.98,1.806,4.83,7.9,0.034,2.83,17.98,178.22,7.85,1.77,1163004.49,15.49,0.111,1.84,25.3,8,0.002,189.04,4.2,0.8,0,0,0,0,0,0.7,0,4.7,0,0,0,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74529,"icr074529",13,1,"Topsoil","Botswana","Paje","South Africa",-21.7908,26.5175,"",6.96,708,0.22,1980,8.35,68.2,594,1590,158,46.5,3.98,8.49,0.8,72.3,0.202173913,9.9,13.14049587,1.519181586,24.76185137,0.049,0.14,0.076470681,1.158907354,0.076110236,1.244248748,75.56,12.51,11.93,49164.43,1.36,295.97,5925.91,8.46,57.34,43.04,25619.76,1295.09,15806.41,0.8805,350.83,0.83,1.806,7.3,35.24,0.034,2.59,49.65,154.56,7.58,1.95,520119.05,37.04,1337.37,2.12,51.29,13.77,13.82,163.37,13,2.5,0,0,0,0,0,0,0,26.5,0,0,0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
74530,"icr074530",13,1,"Subsoil","Botswana","Paje","South Africa",-21.7908,26.5175,"",6.67,841,0.3,2280,8.32,80.5,747,1660,122,42.1,11,11.8,1.04,82.8,0.183043478,11.4,13.71900826,1.910485934,27.21253768,0.088,0.24,0.161487445,2.41968286,0.174389109,2.580305338,64.46,21.85,13.69,51045.62,1.55,301.94,7177.44,8.34,68.09,47.6,26599.44,1295.24,15745.38,0.8805,475.8,0.78,1.806,7.74,35.24,1.21,4.19,50.33,264.95,7.86,3.04,518587.07,48.98,1459.1,2.13,54.2,15.8,16.09,165.64,17.3,2,0,0,0,0,0,0,0,25,0,0,0,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
74544,"icr074544",14,1,"Topsoil","Botswana","Paje","South Africa",-21.7707,26.526,"",8.4,209,1.78,3320,2.1,59.7,210,553,72.5,22,27.3,13,1.96,37.7,0.095652174,16.6,4.570247934,0.537084399,21.80298451,0.168,0.33,0.136859737,1.750014246,0.142648488,1.728301823,29.82,25.25,44.94,2016.34,1.27,272.36,13946.52,5.86,20.18,25.34,7620.48,1093.14,9084.27,0.8805,152.62,1.11,3205.4,7.3,12.41,0.034,2.32,20.91,338.2,7.83,2.32,772761.73,73.15,221.86,1.71,33.8,9.8,0.002,208.94,5.8,2.7,0,0,0,0,0,0,0,17.2,0,0,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
74545,"icr074545",14,1,"Subsoil","Botswana","Paje","South Africa",-21.7707,26.526,"",8.8,14.3,1.49,9960,1.56,12.3,179,623,38.7,22.8,6.94,16.6,1.14,32.9,0.099130435,49.8,5.148760331,0.457800512,55.50569128,0.124,0.24,0.10571149,1.839507699,0.105226561,1.326284707,38,22.27,39.73,710.02,0.88,304.22,33364.09,5.93,16.71,27.38,7351.43,1090.87,9016.57,0.8805,143.06,1.08,2742.6,7.4,11.73,314.13,1.12,18.7,392.46,7.84,1.92,724352.45,125.46,135.86,1.55,35.18,13.02,0.002,200.3,6.5,9,0,0,0,0,0,1.7,0,26.1,0,0,0,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74561,"icr074561",15,1,"Subsoil","Botswana","Paje","South Africa",-21.7483,26.5266,"",8.12,283,0.15,1140,0.52,49.6,79.5,455,53.2,16.3,1.83,4.26,0.61,13.9,0.070869565,5.7,3.760330579,0.203324808,9.734524952,0.054,0.14,0.028599122,0.351357982,0.027638659,0.330227405,15.11,6.26,78.63,0.119,1.41,330.09,2607.12,5.92,29.78,18.28,5414.33,1177.25,8735.19,7026.43,77.61,0.77,1.806,3.8,8.85,0.034,2.61,17.52,192.41,6.79,1.52,1077416.68,20.75,0.111,1.81,29.51,9.01,0.002,158.81,5.3,1.9,0,0,0,0,0,1.4,0,21,0,0,0,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74580,"icr074580",16,1,"Topsoil","Botswana","Paje","South Africa",-21.731,26.5229,"",7.19,310,0.1,737,0.51,50.6,262,431,36.3,38.8,4.25,6.82,0.89,17.2,0.168695652,3.685,3.561983471,0.670076726,8.08575585,0.072,0.14,0.046390506,0.703476191,0.045215245,0.673761189,18.12,11.44,70.43,0.119,1.78,282.57,1780.3,5.72,29.6,17.04,4429.74,1068.86,9106.14,9006.76,73.26,0.87,1696.99,6.03,5.88,0.034,4.04,16.43,195.99,7.46,1.61,1127049.14,19.49,0.111,1.8,28.95,7.48,0.002,169.15,5.3,1.6,0,0,0,0,0,1.2,0,18.3,0,0,0,73.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74581,"icr074581",16,1,"Subsoil","Botswana","Paje","South Africa",-21.731,26.5229,"",7.38,308,0.2,855,0.44,49.3,212,562,35.1,38.6,2.56,8.77,1.31,8.63,0.167826087,4.275,4.644628099,0.542199488,9.629653675,0.071,0.24,0.035554003,0.485806718,0.035085818,0.440607294,20.04,8.93,71.02,0.119,1.41,255.32,2587.62,5.79,34.25,21.48,5878.36,1116.91,9706.36,7535.22,73.11,0.99,1839.38,5.44,5.9,0.034,2.61,24.25,197.7,7.44,1.57,1025713.07,24.48,84.91,1.89,24.98,8.23,0.002,167.55,7.6,1.8,0,0,0,0,0,1.6,0,21.7,0,0,0,67.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74631,"icr074631",1,1,"Topsoil","Botswana","Gumare","South Africa",-19.4157,22.0154,"",4.98,176,0.001,110,0.001,59.1,31.1,33.2,4.84,11.1,4.12,2.2,0.76,7.77,0.04826087,0.55,0.274380165,0.079539642,0.952180677,0.046,0.43,0.020596251,0.372140676,0.018979768,0.29196839,5.51,5.62,88.87,0.119,1.12,276.9,0.1605,5.52,16.73,13.39,2029.22,1169.95,2504.98,0.8805,43.71,0.64,3527.81,5.68,4.61,424.77,1.87,0.92,721.71,7.38,1.34,1014952.77,2.8,0.111,1.76,17.86,5,0.002,86.13,0,0,0,0,0,0,0,0,0,7.6,0,0,0,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74632,"icr074632",1,1,"Subsoil","Botswana","Gumare","South Africa",-19.4157,22.0154,"",4.72,167,0.001,31.8,0.001,68.9,19.3,13.5,1.42,2.14,2.66,1.83,0.43,8.38,0.009304348,0.159,0.111570248,0.049360614,0.32923521,0.024,0.53,0.010166987,0.169609539,0.009929107,0.139966235,4.79,3.39,91.82,0.119,0.75,242.62,0.1605,5.55,15.76,15.75,2116.86,1191.27,2521.59,0.8805,46.06,0.6,3983.6,4.59,1.51,423.74,0.42,0.0025,734.47,7.38,1.19,1015877.62,2.1,0.111,1.72,21.56,4.23,0.002,95.31,4,0,0,0,0,0,0,0,0,9.7,0,0,0,86.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74651,"icr074651",2,1,"Topsoil","Botswana","Gumare","South Africa",-19.3975,22.0256,"",5.77,254,0.001,581,0.001,48.1,94,156,21,11.5,3.43,3.41,0.69,11.5,0.05,2.905,1.289256198,0.240409207,4.484665406,0.116,0.24,0.022167776,0.269293591,0.022221236,0.256526589,9.8,8.29,81.9,0.119,1.62,296.77,0.1605,5.68,17.24,15.86,3242.99,1176.23,3024.2,0.8805,80.16,0.84,4875.89,5.07,3.38,451.65,3.97,8.14,687.65,6.75,1.22,980876.2,6.05,0.111,1.82,25.88,4.29,0.002,107.85,5.3,0,0,0,0,0,0,1.5,0,12.4,0,0,0,80.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74652,"icr074652",2,1,"Subsoil","Botswana","Gumare","South Africa",-19.3975,22.0256,"",5.67,264,0.001,589,0.001,51,64,143,14.5,23.1,1.57,3.27,0.55,12,0.100434783,2.945,1.181818182,0.163682864,4.390935829,0.042,0.24,0.019787436,0.247691251,0.022110994,0.243641324,9.24,6.75,84,0.119,1.23,282.13,0.1605,5.65,26.91,15.29,3573.39,1165.5,3158.18,0.8805,63.48,0.63,4113.81,3.46,4.93,474.1,2.29,8.4,698.77,6.86,1.12,955495.6,8.2,0.111,1.84,21.79,5.54,0.002,106.18,0,0,0,0,0,0,0,1.3,0,7.7,0,1.4,0,89.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74671,"icr074671",3,1,"Topsoil","Botswana","Gumare","South Africa",-19.3805,22.0165,"",5.64,287,0.001,400,0.001,45.8,85,104,10.4,12.3,2.73,3.79,1.36,11.7,0.053478261,2,0.859504132,0.217391304,3.130373697,0.124,0.24,0.026309121,0.300687015,0.02364011,0.297847614,11.88,7.62,80.5,0.119,0.45,294.53,0.1605,5.63,22.17,16.32,3196.98,1215.49,2995.51,0.8805,55.88,0.78,3565.06,5.08,3.42,465.41,5e-04,6.92,715.73,7.33,1.24,966029.24,5.08,0.111,1.79,21.02,5.08,0.002,121.95,0,0,0,0,0,0,0,0.9,0,8.8,0,1.5,0,88.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74672,"icr074672",3,1,"Subsoil","Botswana","Gumare","South Africa",-19.3805,22.0165,"",5.5,339,0.001,285,0.001,57.7,66.7,127,5.42,32.5,1.49,3.1,0.24,13.5,0.141304348,1.425,1.049586777,0.170588235,2.78647936,0.015,0.43,0.016238326,0.204143383,0.014928602,0.193015404,11.37,6.33,82.3,0.119,1.09,222.42,0.1605,5.7,18.4,19.51,3507.34,1171.29,2965.57,393.27,50.21,0.79,4108.17,5.47,2.12,442.58,1.87,4.78,670.25,6.54,1.11,990662.61,4.55,0.111,1.77,24.25,4.46,0.002,131.23,0,0,0,0,0,0,0,1.1,0,14.3,0,0,0,84.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74691,"icr074691",4,1,"Topsoil","Botswana","Gumare","South Africa",-19.3495,22.0128,"",7.73,211,0.56,1700,0.43,47.8,148,195,41.6,36.3,14.5,7.4,1.07,4.43,0.157826087,8.5,1.611570248,0.378516624,10.64791296,0.145,0.14,0.073849943,0.951474249,0.069136444,0.923975468,13,15.87,71.12,0.119,0.6,255.46,846.68,5.65,16.23,16.66,3144.62,1228.44,3377.91,0.8805,73.41,0.75,4595.99,2.4,5.12,485.89,5e-04,11.58,703.29,6.02,1.33,944822.15,16.18,0.111,1.85,24.81,5.12,0.002,120.88,0,0,0,0,0,0,0,0.9,0,14.3,0,0,0,84.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74692,"icr074692",4,1,"Subsoil","Botswana","Gumare","South Africa",-19.3495,22.0128,"",7.07,193,0.28,1270,0.37,46.2,115,192,35.3,31.6,7.62,4.58,1.04,3.07,0.137391304,6.35,1.58677686,0.294117647,8.368285811,0.054,0.24,0.036394803,0.480226755,0.036460234,0.479601622,15.96,12.93,71.11,0.119,0.19,323.25,301.78,5.68,29.86,16.66,3598.56,1211.3,3387.12,0.8805,84.51,0.7,3901.47,5.49,4.51,496.48,5e-04,8.8,713.52,7.81,1.32,932005.53,12.01,0.111,1.76,22.59,6.84,0.06,152.37,5.4,0,0,0,0,0,0,0.8,0,10.2,0,0,0,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74711,"icr074711",5,1,"Topsoil","Botswana","Gumare","South Africa",-19.4158,22.0395,"",5.68,314,0.001,420,0.2,48.7,59.6,133,18.1,30.8,2.75,3.71,0.64,14.6,0.133913043,2.1,1.099173554,0.152429668,3.485516265,0.062,0.24,0.018328124,0.24116841,0.017766469,0.234505467,8.71,7.86,83.43,0.119,2.06,247.09,0.1605,5.67,13.32,16.55,2924.53,1123.3,2819.31,227.58,70.62,0.77,4194.75,4.87,4.57,438.86,5.21,4.73,725.78,6.36,1.27,995923.38,3.16,0.111,1.78,19.2,4.92,0.002,109,3.1,0,0,0,0,0,0,0.7,0,12,0,0,0,84.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74712,"icr074712",5,1,"Subsoil","Botswana","Gumare","South Africa",-19.4158,22.0395,"",5.6,271,0.001,288,0.001,47.6,45.3,128,6.3,40,1.63,3.27,0.37,13.4,0.173913043,1.44,1.05785124,0.115856777,2.787621061,0.022,0.14,0.01400349,0.216627389,0.011955204,0.175349921,9.9,6.09,84,0.119,0.8,305.49,0.1605,5.74,18.05,12.75,3004.52,1210.46,2758.38,0.8805,47.9,0.61,3808.34,5.1,4.87,429.74,0.53,6.64,694.03,6.43,1.37,1003945.94,5.49,0.111,1.81,19.34,4.21,0.002,102.76,5,0,0,0,0,0,0,0.9,0,11.4,0,0,0,82.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74731,"icr074731",6,1,"Topsoil","Botswana","Gumare","South Africa",-19.3952,22.039,"",6.09,281,0.001,491,0.001,49.5,68.5,121,17.3,20.3,2.41,3.47,0.59,6.16,0.08826087,2.455,1,0.175191816,3.718452685,0.052,0.33,0.021431697,0.224688061,0.020195307,0.205009155,6.72,6.56,86.72,0.119,0.4,330.51,0.1605,5.59,21.17,12.37,2867.23,1220.7,2927.86,0.8805,65.25,0.71,4058.59,2.21,2.89,463.01,5e-04,5.2,674.9,5.86,1.36,965072.07,6.29,0.111,1.8,21.44,5.88,0.002,117.66,5.3,0,0,0,0,0,0,1.1,0,21.8,0,0,0,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
